Record Length,2500,Points,-102.2000015E-3,5.04000044,
Sample Interval,99.999997474E-6,s,-102.0999998E-3,5.06400013,
Trigger Point,1.0220001E3,Samples,-101.9999981E-3,5.03200006,
,,,-101.9000039E-3,5.03200006,
,,,-101.8000022E-3,5.04800034,
,,,-101.7000005E-3,5.01600027,
Source,CH1,,-101.5999988E-3,5.03200006,
Vertical Units,Volts,,-101.5000045E-3,5.04000044,
Vertical Scale,200.00000950E-3,,-101.4000028E-3,5.02400017,
Vertical Offset,0,,-101.3000011E-3,5.04000044,
Horizontal Units,s,,-101.1999995E-3,5.02400017,
Horizontal Scale,24.99999937E-3,,-101.1000052E-3,5.05600023,
Pt Fmt,Y,,-101.0000035E-3,5.06400013,
Yzero,-27.52000000,,-100.9000018E-3,5.02400017,
Probe Atten,10.0000000,,-100.8000001E-3,5.05600023,
,,,-100.6999984E-3,5.02400017,
Note,TDS 2022B - 1:26:28 PM   6/2/2022,,-100.6000042E-3,5.05600023,
,,,-100.5000025E-3,5.03200006,
,,,-100.4000008E-3,5.05600023,
,,,-100.2999991E-3,5.04000044,
,,,-100.2000049E-3,5.02400017,
,,,-100.1000032E-3,5.03200006,
,,,-100.0000015E-3,5.03200006,
,,,-99.899999797E-3,5.01600027,
,,,-99.799998105E-3,5.04000044,
,,,-99.700003862E-3,5.02400017,
,,,-99.600002170E-3,5.03200006,
,,,-99.500000477E-3,5.06400013,
,,,-99.399998784E-3,5.01600027,
,,,-99.300004542E-3,5.03200006,
,,,-99.200002849E-3,5.01600027,
,,,-99.100001156E-3,5.04800034,
,,,-98.999999464E-3,5.04800034,
,,,-98.900005221E-3,5.03200006,
,,,-98.800003529E-3,5.05600023,
,,,-98.700001836E-3,5.02400017,
,,,-98.600000143E-3,5.04800034,
,,,-98.499998450E-3,5.03200006,
,,,-98.400004208E-3,5.04800034,
,,,-98.300002515E-3,5.02400017,
,,,-98.200000823E-3,5.02400017,
,,,-98.099999130E-3,5.06400013,
,,,-98.000004888E-3,5.03200006,
,,,-97.900003195E-3,5.01600027,
,,,-97.800001502E-3,5.07200003,
,,,-97.699999809E-3,5.04000044,
,,,-97.599998116E-3,5.04800034,
,,,-97.500003874E-3,5.04000044,
